ServiceID,CustomerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
17200,4464-JCOLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17201,4465-VDKIQ,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
17202,4468-KAZHE,Yes,No,DSL,No,Yes,No,No,No,Yes
17203,4468-YDOVK,Yes,No,DSL,No,No,No,Yes,No,No
17204,4471-KXAUH,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
17205,4472-LVYGI,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
17206,4472-VESGY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
17207,4475-NVTLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17208,4476-OSWTN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
17209,4480-MBMLB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17210,4480-QQRHC,Yes,No,Fiber optic,No,No,Yes,No,No,No
17211,4482-EWFMI,Yes,No,Fiber optic,No,No,No,No,No,No
17212,4482-FTFFX,Yes,No,DSL,No,No,Yes,Yes,No,No
17213,4484-CGXFK,Yes,No,DSL,No,No,No,No,No,Yes
17214,4484-GLZOU,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17215,4486-EFAEB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17216,4487-ZYJZK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17217,4488-KQFDT,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17218,4488-PSYCG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17219,4489-SNOJF,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
17220,4495-LHSSK,Yes,Yes,DSL,Yes,No,No,No,No,No
17221,4500-HKANN,Yes,Yes,DSL,No,Yes,No,Yes,No,No
17222,4501-EQDRN,Yes,No,Fiber optic,No,No,No,No,No,No
17223,4501-UYKBC,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
17224,4501-VCPFK,No,No phone service,DSL,No,No,Yes,Yes,No,No
17225,4503-BDXBD,Yes,No,Fiber optic,No,Yes,No,No,No,No
17226,4504-YOULA,Yes,Yes,DSL,Yes,Yes,No,No,No,No
17227,4505-EXZHB,Yes,No,Fiber optic,No,No,Yes,No,No,No
17228,4508-OEBEY,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
17229,4510-HIMLV,Yes,No,Fiber optic,No,No,No,No,No,No
17230,4510-PYUSH,Yes,No,DSL,Yes,Yes,No,No,No,No
17231,4512-ZUIYL,Yes,No,Fiber optic,No,No,No,No,No,No
17232,4513-CXYIX,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
17233,4514-GFCFI,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
17234,4518-FZBSX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17235,4521-WFJAI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17236,4521-YEEHE,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
17237,4522-AKYLR,Yes,No,DSL,No,Yes,Yes,No,No,No
17238,4522-XRWWI,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes
17239,4523-WXCEF,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
17240,4524-QCSSM,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
17241,4525-VZCZG,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
17242,4526-EXKKN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17243,4526-RMTLL,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
17244,4526-ZJJTM,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
17245,4529-CKBCL,Yes,No,Fiber optic,No,No,No,No,Yes,No
17246,4530-NDRKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17247,4531-AUZNK,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
17248,4534-WGCIR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17249,4536-PLEQY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
17250,4537-CIBHB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17251,4537-DKTAL,Yes,No,DSL,No,No,No,No,No,No
17252,4538-WNTMJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17253,4541-RMRLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17254,4544-RXFMG,Yes,No,DSL,No,No,No,No,No,No
17255,4546-FOKWR,Yes,Yes,Fiber optic,No,No,No,No,No,No
17256,4547-FZJWE,Yes,No,DSL,Yes,No,No,No,No,Yes
17257,4547-KQRTM,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
17258,4547-LYTDD,Yes,Yes,Fiber optic,No,No,No,No,No,No
17259,4548-SDBKE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
17260,4549-ZDQYY,Yes,No,DSL,Yes,No,Yes,Yes,No,No
17261,4550-EVXNY,Yes,No,Fiber optic,No,No,No,No,No,No
17262,4550-VBOFE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17263,4553-DVPZG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
17264,4554-YGZIH,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
17265,4558-CGYCZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17266,4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
17267,4559-UWIHT,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
17268,4560-WQAQW,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
17269,4565-EVZMJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No
17270,4565-NLZBV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17271,4566-GOLUK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
17272,4566-NECEV,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
17273,4566-QVRRW,Yes,No,DSL,No,No,No,No,No,No
17274,4567-AKPIA,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
17275,4568-KNYWR,Yes,No,DSL,Yes,Yes,No,No,Yes,No
17276,4568-TTZRT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17277,4570-QHXHL,Yes,No,DSL,No,No,No,No,No,No
17278,4572-DVCGN,Yes,No,Fiber optic,No,No,No,No,No,Yes
17279,4573-JKNAE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17280,4576-CSAJH,Yes,No,DSL,No,Yes,No,Yes,No,No
17281,4578-PHJYZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
17282,4580-TMHJU,Yes,No,DSL,No,No,No,No,Yes,No
17283,4581-LNWUM,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
17284,4581-SSPWD,Yes,Yes,Fiber optic,No,No,No,No,No,No
17285,4583-PARNH,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
17286,4584-LBNMK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17287,4585-HETAI,Yes,No,Fiber optic,No,No,Yes,No,No,No
17288,4587-NUKOX,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
17289,4587-VVTOX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17290,4588-YBNIB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17291,4589-IUAJB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17292,4592-IWTJI,No,No phone service,DSL,Yes,No,No,No,No,No
17293,4597-ELFTS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17294,4597-NUCQV,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
17295,4598-XLKNJ,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
17296,4598-ZADCK,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
17297,4603-JANFB,Yes,No,Fiber optic,No,No,No,No,No,No
17298,4607-CHPCA,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
17299,4608-LCIMN,Yes,No,DSL,No,No,No,No,No,No
17300,4609-KNNWG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17301,4611-ANLQC,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes
17302,4612-SSVHJ,Yes,No,Fiber optic,No,No,No,No,No,Yes
17303,4612-THJBS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17304,4614-NUVZD,Yes,No,Fiber optic,No,No,No,No,No,Yes
17305,4615-PIVVU,Yes,No,DSL,No,No,Yes,Yes,No,Yes
17306,4616-EWBNJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17307,4616-ULAOA,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
17308,4619-EVPHY,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
17309,4622-YNKIJ,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
17310,4623-ZKHLY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17311,4625-EWPTF,No,No phone service,DSL,Yes,No,No,No,No,No
17312,4625-LAMOB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17313,4625-XMOYM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17314,4626-GYCZP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
17315,4626-OZDTJ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
17316,4627-MIHJH,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
17317,4628-CTTLA,No,No phone service,DSL,No,Yes,No,No,Yes,No
17318,4628-WQCQQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
17319,4629-NRXKX,Yes,No,Fiber optic,No,No,No,No,No,No
17320,4631-OACRM,Yes,No,Fiber optic,No,No,No,No,No,Yes
17321,4632-PAOYU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17322,4632-XJMEX,Yes,No,DSL,Yes,Yes,No,Yes,No,No
17323,4633-MKHYU,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
17324,4634-JLRJT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17325,4635-EJYPD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17326,4636-JGAAI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
17327,4636-OLWOE,Yes,No,DSL,No,Yes,Yes,Yes,No,No
17328,4636-QRJKY,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
17329,4636-TVXVG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17330,4640-UHDOS,Yes,No,DSL,No,No,No,No,No,Yes
17331,4641-FROLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17332,4644-OBGFZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17333,4644-PIZRT,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No
17334,4646-QZXTF,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
17335,4647-MUZON,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
17336,4647-XXZAM,Yes,No,DSL,No,No,No,No,No,No
17337,4648-YPBTM,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
17338,4652-NNHNY,Yes,Yes,Fiber optic,No,No,No,No,No,No
17339,4652-ODEVH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17340,4654-DLAMQ,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
17341,4654-GGUII,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
17342,4654-ULTTN,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
17343,4656-CAURT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17344,4657-FWVFY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
17345,4658-HCOHW,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
17346,4659-NZRUF,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
17347,4660-IRIBM,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
17348,4661-NJEUX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17349,4662-EKDPQ,Yes,Yes,DSL,No,No,No,No,No,Yes
17350,4664-NJCMS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
17351,4667-OHGKG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17352,4667-QONEA,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
17353,4670-TABXH,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
17354,4671-LXRDQ,Yes,No,DSL,No,No,No,No,No,No
17355,4671-VJLCL,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
17356,4672-FOTSD,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
17357,4673-KKSLS,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No
17358,4674-HGNUA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
17359,4676-MQUEA,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
17360,4676-WLUHT,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
17361,4678-DVQEO,Yes,No,DSL,No,No,No,Yes,No,No
17362,4680-KUTAJ,Yes,Yes,DSL,Yes,No,No,No,No,No
17363,4682-BLBUC,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
17364,4683-WYDOU,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
17365,4685-ERGHK,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
17366,4685-TFLLS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17367,4686-GEFRM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
17368,4686-UXDML,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
17369,4690-LLKUA,Yes,No,DSL,No,No,No,No,No,No
17370,4690-PKDQG,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
17371,4692-NNQRU,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
17372,4693-VWVBO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17373,4694-PHWFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17374,4695-VADHF,Yes,No,DSL,No,No,Yes,No,No,Yes
17375,4695-WJZUE,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
17376,4697-LUPSU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17377,4698-KVLLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17378,4700-UBQMV,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
17379,4701-AHWMW,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
17380,4701-LKOZD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
17381,4701-MLJPN,Yes,No,DSL,No,No,Yes,Yes,No,No
17382,4702-HDRKD,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
17383,4702-IOQDC,Yes,No,Fiber optic,No,No,No,No,No,No
17384,4703-MQYKT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17385,4704-ERYFC,Yes,No,Fiber optic,No,No,No,No,No,No
17386,4706-AXVKM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
17387,4706-DGAHW,Yes,No,DSL,No,No,No,No,No,No
17388,4707-MAXGU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17389,4707-YNOQA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17390,4709-LKHYG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17391,4710-FDUIZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
17392,4710-NKCAW,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
17393,4712-AUQZO,No,No phone service,DSL,Yes,No,Yes,No,No,No
17394,4712-UYOOI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17395,4713-LZDRV,Yes,No,Fiber optic,No,No,No,No,No,Yes
17396,4713-ZBURT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
17397,4716-HHKQH,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
17398,4716-MRVEN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17399,4717-GHADL,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
17400,4718-DHSMV,No,No phone service,DSL,No,No,No,No,Yes,No
17401,4718-WXBGI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
17402,4719-UMSIY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17403,4720-VSTSI,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
17404,4723-BEGSG,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
17405,4724-WXVWF,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
17406,4726-DLWQN,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
17407,4727-MCYZG,Yes,No,DSL,No,No,No,No,No,Yes
17408,4729-XKASR,No,No phone service,DSL,No,No,No,No,No,No
17409,4730-AWNAU,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
17410,4732-RRJZC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17411,4735-ASGMA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
17412,4735-BJKOU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17413,4737-AQCPU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
17414,4737-HOBAX,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
17415,4741-WWJQZ,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
17416,4742-DRORA,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
17417,4742-TXUEX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17418,4745-LSPLO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17419,4747-LCAQL,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
17420,4749-OJKQU,Yes,Yes,Fiber optic,No,No,No,No,No,No
17421,4749-VFKVB,Yes,Yes,DSL,No,No,No,No,No,No
17422,4750-UKWJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17423,4750-ZRXIU,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
17424,4751-ERMAN,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
17425,4753-PADAS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
17426,4759-PXTAN,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
17427,4759-TRPLW,Yes,No,Fiber optic,No,No,No,No,No,No
17428,4760-THGOT,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
17429,4760-XOHVN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17430,4763-PGDPO,Yes,No,Fiber optic,No,No,No,No,No,No
17431,4765-OXPPD,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
17432,4767-HZZHQ,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
17433,4770-QAZXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17434,4770-UEZOX,Yes,No,Fiber optic,No,Yes,No,No,No,No
17435,4774-HHGGS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17436,4776-XSKYQ,No,No phone service,DSL,No,No,No,Yes,No,No
17437,4778-IZARL,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
17438,4779-ZGICK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17439,4781-ZXYGU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17440,4782-OSFXZ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
17441,4785-FCIFB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17442,4785-NKHCX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17443,4785-QRJHC,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
17444,4786-UKSNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17445,4789-KWMXN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
17446,4791-QRGMF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
17447,4795-KTRTH,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
17448,4795-UXVCJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17449,4795-WRNVT,Yes,No,DSL,Yes,Yes,No,No,Yes,No
17450,4797-AXPXK,Yes,No,DSL,Yes,Yes,No,Yes,No,No
17451,4797-MIWUM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17452,4800-CZMPC,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
17453,4800-VHZKI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17454,4801-JZAZL,No,No phone service,DSL,Yes,No,No,No,No,No
17455,4801-KFYKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17456,4803-AXVYP,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
17457,4803-LBYPN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17458,4804-NCPET,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17459,4806-DXQCE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
17460,4806-HIPDW,Yes,No,Fiber optic,No,No,No,No,No,No
17461,4806-KEXQR,Yes,No,Fiber optic,No,No,No,No,No,Yes
17462,4807-IZYOZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17463,4808-YNLEU,Yes,No,DSL,Yes,No,No,No,Yes,No
17464,4811-JBUVU,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
17465,4813-HQMGZ,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
17466,4815-GBTCD,No,No phone service,DSL,No,No,No,No,No,No
17467,4815-TUMEQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17468,4815-YOSUK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
17469,4816-JBHOV,Yes,No,DSL,No,No,No,No,No,No
17470,4816-LXZYW,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
17471,4816-OKWNX,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
17472,4817-KEQSP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
17473,4817-QRJSX,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
17474,4817-VYYWS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
17475,4818-DRBQT,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
