SubscriptionID,CustomerID,Tenure,MonthlyCharges,TotalCharges,ChurnFlag
11150,9189-JWSHV,24,93.55,2264.05,1
11151,2190-PHBHR,72,94.45,6921.7,0
11152,2650-GYRYL,33,19.45,600.25,0
11153,0746-JTRFU,2,25.05,56.35,1
11154,5208-FVQKB,70,67.95,4664.15,0
11155,7184-LRUUR,22,65.25,1441.8,0
11156,6627-CFOSN,59,99.45,5623.7,0
11157,3982-JGSFD,36,20.35,695.85,0
11158,1574-DYCWE,51,19.95,1028.75,0
11159,7247-XOZPB,53,77.4,4155.95,0
11160,2466-FCCPT,20,19.7,395.6,0
11161,6211-WWLTF,63,99.7,6330.4,0
11162,4826-TZEVA,40,74.8,2971.7,0
11163,6016-NXBNJ,35,19.15,638.0,0
11164,9138-EFSMO,26,78.95,2034.25,0
11165,0576-WNXXC,27,95.55,2510.2,1
11166,4632-XJMEX,53,62.85,3419.5,0
11167,8910-LEDAG,34,71.55,2427.35,0
11168,3452-GWUIN,19,94.95,1760.25,0
11169,2716-GFZOR,43,86.1,3551.65,0
11170,4229-CZMLL,6,74.9,469.8,1
11171,6904-JLBGY,72,117.35,8436.25,0
11172,3724-UCSHY,6,19.55,122.9,0
11173,8626-XHBIE,56,24.8,1424.2,0
11174,4628-CTTLA,57,39.3,2111.45,1
11175,3192-LNKRK,34,84.05,2909.95,0
11176,4439-YRNVD,10,36.25,374.0,0
11177,2876-VBBBL,1,20.25,20.25,1
11178,6834-NXDCA,13,23.9,300.8,1
11179,2208-UGTGR,56,98.6,5581.05,0
11180,3005-TYFRD,55,103.65,5676.65,0
11181,8670-MEFCP,36,92.9,3379.25,0
11182,3079-BCHLN,47,19.9,942.95,0
11183,7777-UNYHB,12,20.1,232.4,0
11184,5597-GLBUC,1,85.45,85.45,1
11185,7278-CKDNC,24,80.5,2088.45,0
11186,2748-MYRVK,63,99.9,6137.0,1
11187,8450-UYIBU,35,39.85,1434.6,0
11188,2969-VAPYH,67,60.5,3870.0,0
11189,4822-YCXMX,25,84.8,2043.45,1
11190,7181-OQCUT,21,103.85,2215.0,0
11191,8474-UMLNT,13,67.8,842.25,0
11192,9821-POOTN,35,75.2,2576.2,1
11193,3836-FZSDJ,71,24.85,1901.0,0
11194,6559-ILWKJ,71,49.35,3515.25,1
11195,0187-QSXOE,7,89.0,605.45,0
11196,7733-UDMTP,57,55.0,3094.05,0
11197,2649-HWLYB,65,76.15,4929.55,0
11198,9142-XMYJH,29,19.35,601.6,0
11199,5214-CHIWJ,27,20.3,595.05,0
11200,2465-BLLEU,1,19.75,19.75,0
11201,1685-VAYJF,11,45.2,492.0,0
11202,8874-EJNSR,39,25.2,987.95,0
11203,6917-YACBP,59,89.75,5496.9,0
11204,5049-MUBWG,26,75.0,1908.35,0
11205,4223-WOZCM,2,49.95,107.1,0
11206,0769-MURVM,72,65.7,4575.35,0
11207,9253-VIFJQ,65,67.05,4309.55,0
11208,7030-FZTFM,72,110.9,7922.75,0
11209,9741-YLNTD,6,87.95,522.35,0
11210,5917-RYRMG,32,19.8,587.7,0
11211,5120-ZBLAI,50,75.7,3876.2,0
11212,1194-BHJYC,61,62.15,3778.85,0
11213,3663-MITLP,15,101.25,1457.25,1
11214,0906-QVPMS,72,115.15,8349.45,0
11215,9025-ZRPVR,9,18.95,185.6,1
11216,1905-OEILC,1,19.5,19.5,0
11217,7858-GTZSP,12,86.55,1066.9,0
11218,3285-UCQVC,37,28.6,973.55,1
11219,2683-BPJSO,29,84.45,2467.1,1
11220,2157-MXBJS,13,75.3,989.45,1
11221,9732-EQMWY,49,99.4,5025.0,0
11222,9360-AHGNL,43,109.55,4830.25,1
11223,5269-NRGDP,42,73.15,3088.25,0
11224,6248-BSHKG,61,20.4,1226.45,0
11225,4685-TFLLS,18,19.8,342.3,0
11226,3470-BTGQO,21,45.65,985.05,0
11227,1209-VFFOC,68,56.4,3948.45,0
11228,8224-DWCKX,12,73.3,828.05,0
11229,5482-PLVPE,2,24.35,41.85,1
11230,4553-DVPZG,62,101.35,6164.7,0
11231,4902-OHLSK,29,98.65,2862.75,1
11232,6917-IAYHD,1,33.6,33.6,0
11233,0495-ZBNGW,5,79.9,343.95,1
11234,8620-RJPZN,1,20.7,20.7,0
11235,7572-KPVKK,62,104.05,6590.5,0
11236,2642-MAWLJ,36,20.25,717.95,0
11237,2357-COQEK,28,103.3,2890.65,1
11238,7103-ZGVNT,69,73.7,4885.85,0
11239,3737-GCSPV,11,96.2,1222.05,1
11240,2027-WKXMW,63,108.75,6871.7,0
11241,7137-NAXML,23,20.15,405.6,0
11242,2428-ZMCTB,10,19.75,208.25,0
11243,2961-VNFKL,71,25.95,1801.9,0
11244,1768-HNVGJ,45,70.05,3062.45,0
11245,5934-RMPOV,22,84.75,1816.75,0
11246,4088-YLDSU,55,104.15,5743.05,1
11247,8316-BBQAY,65,59.95,3921.1,0
11248,4395-PZMSN,5,85.55,408.5,0
11249,6963-KQYQB,70,24.05,1764.75,0
11250,1207-BLKSA,52,23.05,1255.1,0
11251,1166-PQLGG,72,19.55,1463.45,0
11252,3146-JTQHR,10,19.6,189.45,0
11253,4291-YZODP,7,20.05,96.8,0
11254,6427-FEFIG,24,78.6,1846.65,0
11255,0017-IUDMW,72,116.8,8456.75,0
11256,8706-HRADD,21,43.55,1011.5,0
11257,9955-QOPOY,69,60.8,4263.4,0
11258,4385-ZKVNW,44,54.9,2549.1,0
11259,5446-DKWYW,61,65.2,3965.05,0
11260,2034-CGRHZ,24,102.95,2496.7,1
11261,5797-APWZC,1,90.6,90.6,1
11262,3683-QKIUE,6,50.8,288.05,1
11263,4228-ZGYUW,4,90.05,368.1,1
11264,9031-ZVQPT,72,108.2,7840.6,0
11265,2990-IAJSV,72,92.0,6632.75,0
11266,8107-KNCIM,14,75.1,1013.35,0
11267,9027-YFHQJ,7,25.05,152.95,0
11268,5176-LDKUH,48,75.15,3772.65,0
11269,4644-OBGFZ,55,19.5,1026.35,0
11270,7919-ZODZZ,10,65.9,660.05,0
11271,0565-JUPYD,63,104.5,6590.8,0
11272,6867-ACCZI,24,52.5,1208.15,0
11273,5939-XAIXZ,19,56.1,1033.9,0
11274,9054-FOWNV,22,88.75,1885.15,0
11275,7926-IJOOU,1,19.3,19.3,0
11276,6480-YAGIY,45,112.2,5031.85,0
11277,4029-HPFVY,3,70.3,220.4,0
11278,7602-DBTOU,71,19.6,1416.5,0
11279,5345-BMKWB,8,20.25,158.35,0
11280,3519-ZKXGG,3,75.85,256.6,1
11281,5457-COLHT,69,80.65,5542.55,0
11282,6416-TVAIH,1,68.5,68.5,1
11283,5451-YHYPW,72,115.75,8443.7,0
11284,5108-ADXWO,11,73.5,791.75,1
11285,7998-WNZEM,71,80.6,5708.2,0
11286,3066-RRJIO,1,69.95,69.95,1
11287,4664-NJCMS,33,59.55,2016.3,0
11288,0307-BCOPK,16,19.05,326.65,0
11289,7629-WFGLW,56,95.65,5471.75,0
11290,2542-HYGIQ,1,19.95,19.95,0
11291,6715-OFDBP,5,70.05,346.4,1
11292,5016-LIPDW,57,19.4,1061.6,0
11293,6481-LXPWL,56,36.1,1971.5,0
11294,1567-DSCIC,8,94.0,773.65,1
11295,2150-UWTFY,22,61.15,1422.05,1
11296,6124-ACRHJ,1,19.75,19.75,0
11297,9362-MWODR,40,64.1,2460.35,0
11298,5153-LXKDT,68,110.2,7467.5,0
11299,5161-UBZXI,69,106.35,7261.75,0
11300,1020-JPQOW,56,90.55,5116.6,0
11301,9975-GPKZU,46,19.75,856.5,0
11302,9625-RZFUK,63,19.7,1275.85,0
11303,8207-VVMYB,70,26.0,2006.95,0
11304,1087-UDSIH,3,19.6,59.75,1
11305,6195-MELTI,57,54.65,3134.7,0
11306,5485-WUYWF,2,66.4,94.55,1
11307,2121-JAFOM,72,115.55,8312.4,0
11308,8818-DOPVL,46,104.45,4863.85,0
11309,2632-UCGVD,66,100.05,6871.9,1
11310,5445-PZWGX,62,102.0,6529.25,1
11311,1227-UDMZR,72,91.15,6637.9,0
11312,5198-HQAEN,35,89.7,3165.6,0
11313,9170-CCKOU,17,90.2,1454.15,1
11314,2167-FQSTQ,72,92.4,6786.1,0
11315,2819-GWENI,28,19.9,543.0,0
11316,1043-YCUTE,56,25.15,1327.15,1
11317,3814-MLAXC,31,79.85,2404.15,1
11318,3572-UUHRS,45,18.85,867.3,0
11319,2692-PFYTJ,1,25.75,25.75,0
11320,1226-UDFZR,2,49.6,114.7,1
11321,4013-TLDHQ,19,78.25,1490.95,1
11322,3606-SBKRY,31,50.05,1523.4,0
11323,4806-KEXQR,4,79.9,324.3,1
11324,0667-NSRGI,48,69.55,3435.6,0
11325,0103-CSITQ,57,109.4,6252.7,0
11326,5955-EPOAZ,6,20.95,109.5,0
11327,6821-JPCDC,48,97.05,4692.95,0
11328,8815-LMFLX,25,25.4,546.85,0
11329,9135-HSWOC,64,19.7,1274.05,0
11330,8582-KRHPJ,50,35.0,1782.4,0
11331,5811-IWXYM,52,101.25,5301.1,0
11332,7044-YAACC,4,70.2,280.35,0
11333,8189-XRIKE,32,90.95,2897.95,0
11334,1506-YJTYT,45,73.85,3371.0,0
11335,4123-DVHPH,9,88.05,801.3,0
11336,6425-YQLLO,66,105.95,6975.25,1
11337,5442-UTCVD,3,91.85,257.05,1
11338,2228-BZDEE,54,20.1,1079.45,0
11339,7734-DBOAI,1,40.1,40.1,1
11340,2789-CZANW,64,110.3,6997.3,0
11341,2091-RFFBA,31,73.9,2217.15,1
11342,2114-MGINA,14,89.8,1129.1,1
11343,7596-LDUXP,12,85.15,979.05,0
11344,3740-RLMVT,67,60.95,4119.4,0
11345,4489-SNOJF,35,72.25,2568.55,1
11346,2192-OZITF,45,73.55,3349.1,0
11347,5651-CPDND,10,46.0,492.1,0
11348,2186-QZEYA,29,58.55,1718.95,0
11349,9134-WYRVP,51,86.35,4267.15,0
11350,2931-SVLTV,40,110.1,4469.1,0
11351,6899-PPEEA,37,96.55,3580.3,1
11352,7504-UWHNB,25,69.75,1729.35,0
11353,2582-FFFZR,22,50.6,1073.3,0
11354,1131-ALZWV,24,24.6,605.25,0
11355,7729-XBTWX,66,19.75,1344.5,0
11356,3284-SVCRO,45,25.5,1121.05,0
11357,9732-OUYRN,49,19.0,918.7,0
11358,0559-CKHUS,29,19.55,521.8,0
11359,8908-NMQTX,72,65.6,4566.5,0
11360,2187-LZGPL,7,40.1,293.3,1
11361,1431-AIDJQ,33,82.1,2603.1,0
11362,6288-LBEAR,23,79.1,1783.75,0
11363,4597-NUCQV,24,101.25,2440.15,1
11364,9019-QVLZD,1,79.55,79.55,1
11365,8413-YNHNV,69,90.65,6322.1,0
11366,5808-TOTXO,3,20.55,57.4,0
11367,4369-NYSCF,56,75.75,4284.65,0
11368,6333-YDVLT,65,110.0,7138.65,0
11369,5324-KTGCG,71,20.85,1539.75,0
11370,5599-HVLTW,14,80.35,1058.1,0
11371,7394-LWLYN,2,70.15,123.8,0
11372,3707-LRWZD,32,84.05,2781.85,1
11373,6873-UDNLD,40,67.45,2731.0,0
11374,2700-LUEVA,1,20.75,20.75,0
11375,1455-ESIQH,1,89.1,89.1,1
11376,0958-YHXGP,7,69.9,497.3,0
11377,1101-SSWAG,15,51.1,711.15,0
11378,2979-SXESE,17,94.4,1607.2,1
11379,5743-KHMNA,71,25.55,1898.1,0
11380,4194-FJARJ,54,60.0,3273.95,0
11381,5325-UWTWJ,31,90.55,2929.75,0
11382,3969-GYXEL,11,76.4,838.7,0
11383,9208-OLGAQ,18,84.95,1443.65,0
11384,3244-CQPHU,72,110.1,7746.7,0
11385,2674-MLXMN,71,99.65,6951.15,0
11386,9708-HPXWZ,5,45.4,214.75,0
11387,6992-TKNYO,38,69.0,2669.45,0
11388,4468-YDOVK,5,48.65,235.2,0
11389,3754-DXMRT,2,44.15,92.65,1
11390,5792-JALQC,52,59.85,3103.25,0
11391,7130-VTEWQ,8,75.75,606.25,1
11392,2200-DSAAL,68,80.65,5330.2,0
11393,4302-ZYFEL,69,20.55,1403.1,0
11394,9351-LZYGF,42,66.4,2727.8,0
11395,4366-CTOUZ,50,100.2,5038.45,0
11396,6121-VZNQB,1,19.1,19.1,1
11397,7903-CMPEY,1,80.3,80.3,1
11398,1518-OMDIK,33,44.55,1462.6,0
11399,6671-NGWON,7,20.35,150.6,0
11400,0595-ITUDF,64,91.8,5960.5,0
11401,6996-KNSML,1,74.9,74.9,1
11402,0096-BXERS,6,50.35,314.55,0
11403,6253-WRFHY,13,64.75,877.35,0
11404,9133-AYJZG,23,98.7,2249.1,0
11405,2675-OTVVJ,31,89.45,2807.65,0
11406,8680-CGLTP,29,58.75,1696.2,0
11407,1955-IBMMB,59,20.2,1192.3,0
11408,3806-YAZOV,3,18.8,56.0,0
11409,7998-ZLXWN,15,20.45,330.8,0
11410,8430-TWCBX,49,20.7,1032.05,0
11411,5018-GWURO,56,85.6,4902.8,0
11412,6741-QRLUP,63,80.3,4995.35,0
11413,4737-HOBAX,63,79.8,5034.05,0
11414,0537-QYZZN,24,79.85,1857.75,0
11415,3340-QBBFM,36,54.1,1992.85,0
11416,1704-NRWYE,9,80.85,751.65,1
11417,2592-SEIFQ,3,24.75,66.95,1
11418,8200-KLNYW,21,80.9,1714.95,0
11419,3372-CDXFJ,13,24.5,343.6,0
11420,4781-ZXYGU,1,20.15,20.15,0
11421,7632-YUTXB,25,20.05,520.1,0
11422,2718-YSKCS,71,19.6,1387.45,0
11423,9896-UYMIE,66,114.3,7383.7,0
11424,0853-NWIFK,45,100.3,4483.95,0
11425,8212-CRQXP,22,80.0,1706.45,0
11426,6980-CDGFC,67,20.85,1327.4,0
11427,7691-XVTZH,68,89.95,5974.3,0
11428,5453-AXEPF,17,80.5,1336.9,0
11429,3639-XJHKQ,19,60.6,1297.8,0
11430,3716-LRGXK,60,101.15,6067.4,0
11431,2520-SGTTA,0,20.0,0.0,0
11432,7481-ATQQS,49,90.85,4515.85,1
11433,2277-VWCNI,4,48.75,179.85,0
11434,1088-CNNKB,63,80.0,5040.2,0
11435,8642-GVWRF,2,79.7,165.0,1
11436,1930-BZLHI,21,20.35,422.7,0
11437,3400-ESFUW,55,57.55,3046.4,1
11438,5868-YTYKS,1,20.25,20.25,0
11439,3525-DVKFN,17,19.4,358.05,0
11440,1482-OXZSY,30,100.4,2936.25,0
11441,0377-JBKKT,22,57.95,1271.8,0
11442,5778-BVOFB,9,59.5,530.05,0
11443,3373-YZZYM,1,19.2,19.2,0
11444,2057-ZBLPD,21,86.5,1808.7,1
11445,0228-MAUWC,19,59.55,1144.6,0
11446,5502-RLUYV,69,103.95,7446.9,1
11447,0023-HGHWL,1,25.1,25.1,1
11448,7663-YJHSN,72,103.95,7556.9,0
11449,4915-BFSXL,70,68.95,4858.7,0
11450,3086-RUCRN,66,103.1,6595.0,0
11451,5215-LNLDJ,7,24.7,149.05,0
11452,7576-JMYWV,46,110.2,4972.1,0
11453,9039-RBEEE,39,48.95,1880.85,1
11454,0257-KXZGU,32,62.45,2045.55,0
11455,1307-ATKGB,24,89.55,2187.15,0
11456,8417-FMLZI,6,83.55,477.55,1
11457,3714-XPXBW,37,78.9,2976.95,0
11458,1850-AKQEP,8,20.35,178.7,0
11459,2824-DXNKN,72,71.45,5025.85,0
11460,5227-JSCFE,71,46.35,3353.4,0
11461,0848-ZGQIJ,16,94.65,1461.15,0
11462,3621-CHYVB,57,49.9,2782.4,0
11463,8042-RNLKO,66,25.45,1699.15,0
11464,1792-UXAFY,17,89.15,1496.9,1
11465,5372-FBKBN,21,20.75,452.2,0
11466,0420-TXVSG,66,66.1,4428.45,0
11467,6217-TOWGS,17,75.4,1322.55,0
11468,0515-YPMCW,1,70.45,70.45,1
11469,0378-XSZPU,58,60.3,3563.8,1
11470,1045-LTCYT,8,21.05,139.75,0
11471,1544-JJMYL,27,69.35,1927.3,0
11472,4636-JGAAI,34,88.85,3000.25,0
11473,6874-SGLHU,30,97.0,3021.3,0
11474,5951-AOFIH,33,66.4,2245.4,0
11475,4729-XKASR,1,24.75,24.75,1
11476,3059-NGMXB,14,69.2,944.65,0
11477,8652-YHIYU,16,79.5,1264.2,0
11478,5278-PNYOX,49,100.65,4917.75,0
11479,5449-FIBXJ,19,103.3,2012.7,1
11480,3486-HOOGQ,70,79.7,5743.3,0
11481,5061-PBXFW,32,61.4,1864.65,0
11482,8630-FJLIB,18,69.8,1221.65,0
11483,3891-NLXJB,37,40.55,1390.85,0
11484,4749-OJKQU,4,75.65,302.35,0
11485,0577-WHMEV,16,90.7,1374.9,0
11486,2263-SFSQZ,51,24.95,1222.25,0
11487,9950-MTGYX,28,20.3,487.95,0
11488,3397-AVTKU,43,60.0,2548.55,0
11489,4825-FUREZ,42,20.25,835.5,0
11490,9837-BMCLM,3,78.5,242.05,1
11491,2672-OJQZP,1,44.75,44.75,0
11492,0137-UDEUO,3,19.85,63.75,1
11493,3134-DSHVC,63,98.0,6218.45,0
11494,6161-UUUTA,3,79.9,260.9,1
11495,7821-DPRQE,68,107.7,7320.9,0
11496,6543-XRMYR,30,99.7,2967.35,1
11497,2001-EWBQU,60,104.7,6333.8,0
11498,4925-LMHOK,15,58.6,939.7,1
11499,1608-GMEWB,45,93.9,4200.25,0
11500,6695-AMZUF,70,86.45,5950.2,0
11501,1455-UGQVH,10,98.5,1037.75,1
11502,8410-BGQXN,4,19.4,93.4,0
11503,8280-MQRQN,1,50.45,50.45,1
11504,1619-YWUBB,68,24.95,1614.9,0
11505,7611-YKYTC,22,75.0,1573.95,0
11506,2037-SGXHH,38,94.65,3624.3,1
11507,3178-FESZO,1,100.25,100.25,1
11508,0365-GXEZS,18,78.2,1468.75,0
11509,0082-OQIQY,29,94.2,2607.6,0
11510,6087-MVHJH,16,88.45,1422.1,1
11511,4603-JANFB,1,69.85,69.85,1
11512,3018-TFTSU,12,81.7,858.6,1
11513,7083-YNSKY,15,25.4,399.6,1
11514,6893-ODYYE,50,90.1,4549.45,0
11515,8242-JSVBO,7,44.65,322.5,0
11516,2479-BRAMR,41,83.75,3273.55,1
11517,9541-ZPSEA,68,80.35,5375.15,0
11518,2665-NPTGL,26,98.1,2510.7,0
11519,1139-WUOAH,57,53.35,3090.05,0
11520,4693-VWVBO,3,19.55,61.05,0
11521,7434-SHXLS,1,20.9,20.9,1
11522,6937-GCDGQ,19,48.95,955.6,0
11523,0988-JRWWP,3,54.2,140.4,0
11524,5075-JSDKI,59,24.45,1493.1,0
11525,7908-QCBCA,1,69.4,69.4,1
11526,8644-XYTSV,42,40.15,1626.05,0
11527,6711-FLDFB,7,74.9,541.15,1
11528,3873-WOSBC,67,25.6,1784.9,0
11529,7465-ZZRVX,1,70.35,70.35,0
11530,7975-JMZNT,66,91.7,6075.9,0
11531,7251-XFOIL,61,89.2,5500.6,0
11532,4116-IQRFR,4,24.1,73.1,0
11533,3714-JTVOV,42,74.15,3229.4,1
11534,8259-DZLIZ,64,53.85,3399.85,0
11535,0442-ZXKVS,54,115.6,6431.05,0
11536,0225-ZORZP,3,84.3,235.05,0
11537,4702-IOQDC,1,70.1,70.1,1
11538,9489-JMTTN,72,89.75,6595.9,0
11539,7853-WNZSY,1,19.75,19.75,0
11540,3120-FAZKD,54,24.05,1230.9,0
11541,8606-OEGQZ,18,25.3,454.65,0
11542,0575-CUQOV,60,97.95,5867.0,0
11543,0967-BMLBD,11,20.0,196.35,0
11544,6178-KFNHS,12,78.3,909.25,1
11545,2830-LEWOA,61,103.9,6449.15,0
11546,5006-MXVRN,39,20.7,762.45,0
11547,1264-BYWMS,55,96.8,5283.95,1
11548,9658-WYUFB,17,94.4,1617.5,1
11549,8327-WKMIE,37,20.15,785.75,0
11550,6917-FIJHC,72,26.0,1776.0,0
11551,5329-KRDTM,72,77.35,5396.25,0
11552,7797-EJMDP,8,66.05,574.5,0
11553,3530-VWVGU,22,19.9,400.3,0
11554,2013-SGDXK,1,84.3,84.3,1
11555,6368-NWMCE,38,68.15,2656.3,0
11556,3633-CDBUW,17,80.85,1445.95,0
11557,0707-HOVVN,70,75.5,5212.65,0
11558,8580-QVLOC,72,92.45,6440.25,1
11559,3956-MGXOG,28,80.6,2244.95,0
11560,9274-UARKJ,15,83.2,1130.0,0
11561,4077-HWUYD,72,87.55,6463.15,0
11562,2012-NWRPA,11,99.55,1131.2,1
11563,8808-ELEHO,8,81.25,585.95,1
11564,3506-LCJDC,1,19.95,19.95,1
11565,8671-KKKOS,46,45.55,2062.15,0
11566,7305-ZWMAJ,30,20.7,587.1,0
11567,9518-XXBXE,10,75.3,720.45,0
11568,3934-HXCFZ,23,99.25,2186.4,1
11569,6578-KRMAW,32,93.4,2979.3,0
11570,4860-IJUDE,13,73.75,956.65,0
11571,7666-WKRON,39,80.45,3201.55,1
11572,9688-YGXVR,44,88.15,3973.2,0
11573,0423-UDIJQ,9,49.2,447.9,0
11574,1945-XISKS,67,19.65,1335.2,0
11575,4910-AQFFX,9,79.35,661.25,1
11576,2154-KVJFF,15,79.75,1111.85,1
11577,5360-LJCNJ,71,105.15,7555.0,0
11578,2607-FBDFF,1,49.0,49.0,0
11579,9647-ERGBE,30,100.05,3046.15,1
11580,3428-XZMAZ,1,69.35,69.35,1
11581,1100-DDVRV,17,49.8,836.35,0
11582,0378-TOVMS,3,85.8,272.2,1
11583,4355-HBJHH,67,79.7,5293.4,1
11584,6728-WYQBC,1,20.95,20.95,0
11585,9058-CBREO,1,50.55,50.55,1
11586,9029-FEGVJ,32,79.3,2570.0,0
11587,0318-QUUOB,1,80.55,80.55,1
11588,6145-NNPNO,1,44.15,44.15,0
11589,5520-FVEWJ,12,84.5,916.9,1
11590,5339-TJFEK,62,105.5,6487.2,0
11591,5572-ZDXHY,22,84.3,1855.65,1
11592,7216-KAOID,41,19.5,798.2,0
11593,2074-GUHPQ,17,92.7,1556.85,0
11594,4625-XMOYM,72,26.25,1988.05,0
11595,5827-MWCZK,56,96.95,5432.2,0
11596,1385-TQOZW,9,20.45,147.55,0
11597,5914-XRFQB,72,115.8,8424.9,0
11598,4329-YPDDQ,20,108.2,2203.7,0
11599,4804-NCPET,19,20.2,387.4,0
11600,3750-CKVKH,2,67.75,116.65,1
11601,5944-UGLLK,53,54.9,3045.75,0
11602,8063-GBATB,27,85.25,2287.25,1
11603,7787-BNTZM,6,20.15,130.5,0
11604,2252-ISRNH,9,90.35,767.9,0
11605,9415-TPKRV,8,55.75,446.8,0
11606,5322-TEUJK,71,114.6,8100.25,0
11607,4547-KQRTM,10,80.05,830.7,1
11608,4877-EVATK,1,20.0,20.0,1
11609,1866-DIOQZ,71,66.8,4689.15,0
11610,8375-KVTHK,68,100.3,6754.35,0
11611,2697-NQBPF,34,105.35,3540.65,0
11612,3709-OIJEA,26,85.2,2184.6,0
11613,7639-SUPCW,22,48.8,1054.6,1
11614,1834-ABKHQ,52,50.95,2610.65,0
11615,1741-WTPON,56,115.85,6567.9,0
11616,3932-IJWDZ,45,103.65,4747.85,0
11617,3594-KADLU,3,35.1,101.1,0
11618,1386-ZIKUV,7,18.95,130.55,0
11619,0599-XNYDO,20,69.8,1540.35,0
11620,6377-WHAOX,60,106.15,6411.25,0
11621,6855-VLGOS,72,20.55,1432.55,0
11622,8999-XXGNS,72,105.75,7629.85,0
11623,8746-OQQRW,4,25.25,101.9,0
11624,3181-MIZBN,16,19.75,313.4,0
11625,0471-ARVMX,62,104.85,6312.9,0
11626,7766-CLTIC,10,60.95,629.55,0
11627,5650-YLIBA,31,81.15,2640.55,0
11628,0825-CPPQH,71,19.1,1372.45,0
11629,9084-OAYKL,58,20.8,1212.25,0
11630,6122-LJADA,70,90.15,6237.05,0
11631,2400-XIWIO,71,90.1,6310.9,0
11632,7524-VRLPL,69,74.1,5031.0,0
11633,1069-XAIEM,1,85.05,85.05,1
11634,7569-NMZYQ,72,118.75,8672.45,0
11635,5201-USSQZ,26,85.9,2196.45,0
11636,2105-PHWON,33,95.0,3008.15,0
11637,1494-EJZDW,10,20.15,220.8,0
11638,4884-TVUQF,57,101.3,5779.6,0
11639,4658-HCOHW,21,102.8,2110.15,1
11640,2211-RMNHO,68,85.3,5560.0,0
11641,2432-TFSMK,18,89.6,1633.0,0
11642,3440-JPSCL,6,99.95,547.65,1
11643,4929-ROART,18,56.25,969.85,0
11644,8003-EWNDZ,10,21.2,222.65,0
11645,1897-RCFUM,39,24.2,914.6,0
11646,9256-JTBNZ,11,20.3,246.3,0
11647,1240-HCBOH,67,26.1,1759.55,0
11648,8065-BVEPF,65,99.1,6496.15,0
11649,3796-ENZGF,63,67.25,4234.15,0
11650,1734-ZMNTZ,11,25.0,300.7,0
11651,2853-CWQFQ,1,59.55,59.55,0
11652,0813-TAXXS,55,77.8,4323.35,0
11653,2519-TWKFS,25,55.1,1466.1,0
11654,2889-FPWRM,72,117.8,8684.8,1
11655,0626-QXNGV,72,24.15,1776.45,0
11656,6723-CEGQI,65,45.25,2933.95,0
11657,6987-XQSJT,54,79.5,4370.25,1
11658,4732-RRJZC,7,20.25,144.35,0
11659,9499-XPZXM,72,64.75,4804.75,0
11660,4338-EYCER,21,54.6,1125.2,0
11661,3007-FDPEA,2,20.7,39.85,0
11662,6350-XFYGW,4,94.75,422.4,0
11663,4290-BSXUX,3,79.65,251.75,1
11664,8513-OLYGY,72,115.8,8332.15,0
11665,0311-QYWSS,6,49.45,314.6,0
11666,8705-DWKTI,52,83.8,4331.4,0
11667,8755-IWJHN,69,95.35,6382.0,0
11668,0325-XBFAC,8,94.7,740.3,1
11669,4480-QQRHC,8,74.05,600.15,0
11670,0929-PECLO,63,89.6,5538.8,0
11671,3680-CTHUH,60,116.6,7049.5,0
11672,1202-KKGFU,12,54.2,690.5,0
11673,6112-KTHFQ,13,19.3,279.3,0
11674,1852-XEMDW,22,65.05,1427.55,0
11675,2462-XIIJB,5,92.5,452.7,1
11676,4760-XOHVN,1,19.45,19.45,1
11677,1820-DJFPH,72,24.05,1709.15,0
11678,9426-SXNHE,2,18.75,53.15,0
11679,9068-FHQHD,40,20.15,777.35,0
11680,1269-FOYWN,44,20.0,860.85,0
11681,9470-YFUYI,71,71.0,5012.1,0
11682,7817-BOQPW,2,75.55,166.3,1
11683,7402-EYFXX,26,93.6,2404.1,0
11684,1853-UDXBW,1,70.0,70.0,1
11685,9895-VFOXH,1,24.4,24.4,0
11686,5458-CQJTA,65,74.8,4820.15,1
11687,1230-QAJDW,3,65.25,209.9,0
11688,5701-ZIKJE,13,50.55,610.75,0
11689,5219-YIPTK,33,104.4,3409.6,1
11690,5032-MIYKT,1,70.7,70.7,0
11691,7396-VJUZB,4,45.25,155.35,0
11692,9717-QEBGU,2,70.3,144.0,0
11693,5172-RKOCB,72,108.95,7875.0,0
11694,3540-RZJYU,15,86.2,1270.2,1
11695,6509-TSGWN,37,26.45,911.6,0
11696,3178-CIFOT,23,19.65,478.1,0
11697,2091-MJTFX,30,51.2,1561.5,1
11698,4530-NDRKU,42,19.05,761.85,0
11699,5985-TBABQ,32,74.75,2282.95,0
11700,9800-ONTFE,22,75.8,1615.1,0
11701,6743-HHQPF,42,25.1,1097.15,0
11702,8455-HIRAQ,8,44.45,369.3,0
11703,6616-AALSR,65,104.3,6725.3,0
11704,0883-EIBTI,2,19.5,31.55,1
11705,9415-ZNBSX,70,89.0,6293.2,0
11706,4018-KJYUY,22,20.15,432.5,0
11707,0722-TROQR,4,74.9,321.75,1
11708,7571-YXDAD,2,74.9,147.15,1
11709,3884-UEBXB,67,36.15,2434.45,0
11710,8780-RSYYU,25,19.2,532.1,0
11711,5537-UXXVS,20,19.25,375.25,0
11712,1791-PQHBB,2,61.2,125.95,0
11713,8701-DGLVH,51,20.45,1042.65,0
11714,8741-LQOBK,46,35.05,1620.25,0
